module_label,canine_gene,canine_gene_symbol,human_gene_symbol,ortholog_qc_status,raw_pca_loading,risk_oriented_loading,absolute_risk_loading,is_strict_mapping,is_broad_mapping,human_symbol_duplicate_count,normalized_abs_sum_weight,canonical_human_gene_symbol
M34,TNFAIP8L2_3,TNFAIP8L2,TNFAIP8L2,strict_symbol_concordant_one_to_one,0.0768608462098133,-0.0768608462098133,0.0768608462098133,True,True,1,-0.0074308038777383,TNFAIP8L2
M34,TNFSF8_3,TNFSF8,TNFSF8,strict_symbol_concordant_one_to_one,0.0720137561848778,-0.0720137561848778,0.0720137561848778,True,True,1,-0.0069621936928502,TNFSF8
M34,TRANK1_3,TRANK1,TRANK1,strict_symbol_concordant_one_to_one,0.0563699560584323,-0.0563699560584323,0.0563699560584323,True,True,1,-0.0054497720064583,TRANK1
M34,TRIM14_3,TRIM14,TRIM14,strict_symbol_concordant_one_to_one,0.0650251168776304,-0.0650251168776304,0.0650251168776304,True,True,1,-0.0062865413857881,TRIM14
M34,TRIM22_3,TRIM22,TRIM22,strict_symbol_concordant_one_to_one,0.0722067296280384,-0.0722067296280384,0.0722067296280384,True,True,1,-0.0069808501074026,TRIM22
M34,VAV1_3,VAV1,VAV1,strict_symbol_concordant_one_to_one,0.0828691717953871,-0.0828691717953871,0.0828691717953871,True,True,1,-0.008011680764497,VAV1
M34,VWA5A_3,VWA5A,VWA5A,strict_symbol_concordant_one_to_one,0.0751139723749701,-0.0751139723749701,0.0751139723749701,True,True,1,-0.007261918450294,VWA5A
M34,ZMAT1_3,ZMAT1,ZMAT1,strict_symbol_concordant_one_to_one,0.0540908834787659,-0.0540908834787659,0.0540908834787659,True,True,1,-0.0052294343157126,ZMAT1
M40,ARL4D_3,ARL4D,ARL4D,strict_symbol_concordant_one_to_one,0.0707807010223402,0.0707807010223402,0.0707807010223402,True,True,1,0.0080023227273702,ARL4D
M40,ATAD2_3,ATAD2,ATAD2,strict_symbol_concordant_one_to_one,0.0812929387945231,0.0812929387945231,0.0812929387945231,True,True,1,0.0091908150427163,ATAD2
M40,BARX1_3,BARX1,BARX1,strict_symbol_concordant_one_to_one,0.0352349466365588,0.0352349466365588,0.0352349466365588,True,True,1,0.0039835917163128,BARX1
M40,BUB1_3,BUB1,BUB1,strict_symbol_concordant_one_to_one,0.1080697916378347,0.1080697916378347,0.1080697916378347,True,True,1,0.0122181518023204,BUB1
M40,C1S_3,C1S,C1S,strict_symbol_concordant_one_to_one,-0.0627826655048853,-0.0627826655048853,0.0627826655048853,True,True,1,-0.0070980810277091,C1S
M40,CALHM5_3,CALHM5,CALHM5,strict_symbol_concordant_one_to_one,-0.0426000317835533,-0.0426000317835533,0.0426000317835533,True,True,1,-0.0048162733288079,CALHM5
M40,CCNA2_3,CCNA2,CCNA2,strict_symbol_concordant_one_to_one,0.1003485100041255,0.1003485100041255,0.1003485100041255,True,True,1,0.0113451993363318,CCNA2
M40,CCNB3_3,CCNB3,CCNB3,strict_symbol_concordant_one_to_one,0.0982493126043871,0.0982493126043871,0.0982493126043871,True,True,1,0.0111078683291712,CCNB3
M40,CDC20_3,CDC20,CDC20,strict_symbol_concordant_one_to_one,0.1048761597715563,0.1048761597715563,0.1048761597715563,True,True,1,0.0118570862505918,CDC20
M40,CDC6_3,CDC6,CDC6,strict_symbol_concordant_one_to_one,0.1033835455200157,0.1033835455200157,0.1033835455200157,True,True,1,0.0116883343058416,CDC6
M40,CDCA2_3,CDCA2,CDCA2,strict_symbol_concordant_one_to_one,0.0986817715782768,0.0986817715782768,0.0986817715782768,True,True,1,0.0111567612650341,CDCA2
M40,CDCA8_3,CDCA8,CDCA8,strict_symbol_concordant_one_to_one,0.1090235308787705,0.1090235308787705,0.1090235308787705,True,True,1,0.0123259796295882,CDCA8
M40,CENPI_3,CENPI,CENPI,strict_symbol_concordant_one_to_one,0.1008672286125217,0.1008672286125217,0.1008672286125217,True,True,1,0.011403844611797,CENPI
M40,CENPK_3,CENPK,CENPK,strict_symbol_concordant_one_to_one,0.0865983343584617,0.0865983343584617,0.0865983343584617,True,True,1,0.0097906323218019,CENPK
M40,CENPT_3,CENPT,CENPT,strict_symbol_concordant_one_to_one,0.1012988126993273,0.1012988126993273,0.1012988126993273,True,True,1,0.0114526386346978,CENPT
M40,CEP72_3,CEP72,CEP72,strict_symbol_concordant_one_to_one,0.0758381836856351,0.0758381836856351,0.0758381836856351,True,True,1,0.0085741114759303,CEP72
M40,CLSPN_3,CLSPN,CLSPN,strict_symbol_concordant_one_to_one,0.1019028132144472,0.1019028132144472,0.1019028132144472,True,True,1,0.0115209257098422,CLSPN
M40,CLTCL1_3,CLTCL1,CLTCL1,strict_symbol_concordant_one_to_one,0.0586817184886356,0.0586817184886356,0.0586817184886356,True,True,1,0.0066344362624289,CLTCL1
M40,CRYBG1_3,CRYBG1,CRYBG1,strict_symbol_concordant_one_to_one,-0.0506572236152849,-0.0506572236152849,0.0506572236152849,True,True,1,-0.0057272031215701,CRYBG1
M40,CXCL14_3,CXCL14,CXCL14,strict_symbol_concordant_one_to_one,-0.0644310171575864,-0.0644310171575864,0.0644310171575864,True,True,1,-0.0072844403276678,CXCL14
M40,DEPDC1_3,DEPDC1,DEPDC1,strict_symbol_concordant_one_to_one,0.1034864241656688,0.1034864241656688,0.1034864241656688,True,True,1,0.0116999655571909,DEPDC1
M40,DLGAP5_3,DLGAP5,DLGAP5,strict_symbol_concordant_one_to_one,0.1061661815468106,0.1061661815468106,0.1061661815468106,True,True,1,0.0120029335002208,DLGAP5
M40,DNA2_3,DNA2,DNA2,strict_symbol_concordant_one_to_one,0.1020277798833881,0.1020277798833881,0.1020277798833881,True,True,1,0.0115350541883764,DNA2
M40,DNAJB1_3,DNAJB1,DNAJB1,strict_symbol_concordant_one_to_one,0.0398023447798947,0.0398023447798947,0.0398023447798947,True,True,1,0.0044999725014626,DNAJB1
M40,DNPH1_3,DNPH1,DNPH1,strict_symbol_concordant_one_to_one,0.0901759425318582,0.0901759425318582,0.0901759425318582,True,True,1,0.0101951094572652,DNPH1
M40,DSCC1_3,DSCC1,DSCC1,strict_symbol_concordant_one_to_one,0.0833184330489704,0.0833184330489704,0.0833184330489704,True,True,1,0.0094198133215184,DSCC1
M40,DSN1_3,DSN1,DSN1,strict_symbol_concordant_one_to_one,0.1079458053910122,0.1079458053910122,0.1079458053910122,True,True,1,0.0122041341683256,DSN1
M40,E2F1_3,E2F1,E2F1,strict_symbol_concordant_one_to_one,0.0990184470275903,0.0990184470275903,0.0990184470275903,True,True,1,0.011194825109569,E2F1
M40,E2F7_3,E2F7,E2F7,strict_symbol_concordant_one_to_one,0.0876617796025766,0.0876617796025766,0.0876617796025766,True,True,1,0.0099108632876355,E2F7
M40,E2F8_3,E2F8,E2F8,strict_symbol_concordant_one_to_one,0.0956343061760119,0.0956343061760119,0.0956343061760119,True,True,1,0.0108122209977411,E2F8
M40,ECT2_3,ECT2,ECT2,strict_symbol_concordant_one_to_one,0.0993500067392626,0.0993500067392626,0.0993500067392626,True,True,1,0.0112323105791656,ECT2
M40,ELOVL4_3,ELOVL4,ELOVL4,strict_symbol_concordant_one_to_one,0.0706171079865341,0.0706171079865341,0.0706171079865341,True,True,1,0.0079838272300163,ELOVL4
M40,EPHA2_3,EPHA2,EPHA2,strict_symbol_concordant_one_to_one,0.0596577584757255,0.0596577584757255,0.0596577584757255,True,True,1,0.006744785366898,EPHA2
M40,ESPL1_3,ESPL1,ESPL1,strict_symbol_concordant_one_to_one,0.0958233321628845,0.0958233321628845,0.0958233321628845,True,True,1,0.0108335918930412,ESPL1
M40,EXO1_3,EXO1,EXO1,strict_symbol_concordant_one_to_one,0.0700468717236901,0.0700468717236901,0.0700468717236901,True,True,1,0.0079193574728619,EXO1
M40,FAM131C_3,FAM131C,FAM131C,strict_symbol_concordant_one_to_one,0.0417195665396428,0.0417195665396428,0.0417195665396428,True,True,1,0.0047167297112647,FAM131C
M40,FAM180A_3,FAM180A,FAM180A,strict_symbol_concordant_one_to_one,-0.0638963683121301,-0.0638963683121301,0.0638963683121301,True,True,1,-0.0072239940118591,FAM180A
M40,FAM83D_3,FAM83D,FAM83D,strict_symbol_concordant_one_to_one,0.0955707148225928,0.0955707148225928,0.0955707148225928,True,True,1,0.0108050314880954,FAM83D
M40,FANCA_3,FANCA,FANCA,strict_symbol_concordant_one_to_one,0.0899611335993833,0.0899611335993833,0.0899611335993833,True,True,1,0.0101708235943455,FANCA
M40,FANCD2_3,FANCD2,FANCD2,strict_symbol_concordant_one_to_one,0.1005852223341002,0.1005852223341002,0.1005852223341002,True,True,1,0.0113719615530186,FANCD2
M40,FANCM_3,FANCM,FANCM,strict_symbol_concordant_one_to_one,0.0993034472294151,0.0993034472294151,0.0993034472294151,True,True,1,0.0112270466552647,FANCM
M40,FN1_3,FN1,FN1,strict_symbol_concordant_one_to_one,-0.0529939948407113,-0.0529939948407113,0.0529939948407113,True,True,1,-0.0059913937443784,FN1
M40,GAREM2_3,GAREM2,GAREM2,strict_symbol_concordant_one_to_one,0.0477266189578909,0.0477266189578909,0.0477266189578909,True,True,1,0.0053958748934504,GAREM2
M40,GAS6_3,GAS6,GAS6,strict_symbol_concordant_one_to_one,-0.0603217464757139,-0.0603217464757139,0.0603217464757139,True,True,1,-0.0068198545056076,GAS6
M40,GPRC5C_3,GPRC5C,GPRC5C,strict_symbol_concordant_one_to_one,0.0331438260764811,0.0331438260764811,0.0331438260764811,True,True,1,0.0037471738602888,GPRC5C
M40,GTSE1_3,GTSE1,GTSE1,strict_symbol_concordant_one_to_one,0.1046948392623925,0.1046948392623925,0.1046948392623925,True,True,1,0.0118365865209979,GTSE1
M40,HELLS_3,HELLS,HELLS,strict_symbol_concordant_one_to_one,0.0974530552804082,0.0974530552804082,0.0974530552804082,True,True,1,0.0110178450885353,HELLS
M40,HSP90AA1_3,HSP90AA1,HSP90AA1,strict_symbol_concordant_one_to_one,0.0685722304647132,0.0685722304647132,0.0685722304647132,True,True,1,0.0077526375182558,HSP90AA1
M40,HSPH1_3,HSPH1,HSPH1,strict_symbol_concordant_one_to_one,0.0558958510966223,0.0558958510966223,0.0558958510966223,True,True,1,0.0063194717364416,HSPH1
M40,IFITM5_3,IFITM5,IFITM5,strict_symbol_concordant_one_to_one,0.0323007301226845,0.0323007301226845,0.0323007301226845,True,True,1,0.0036518551390135,IFITM5
M40,ITGBL1_3,ITGBL1,ITGBL1,strict_symbol_concordant_one_to_one,-0.0691572518457842,-0.0691572518457842,0.0691572518457842,True,True,1,-0.0078187788509372,ITGBL1
M40,KIF15_3,KIF15,KIF15,strict_symbol_concordant_one_to_one,0.0940305190143322,0.0940305190143322,0.0940305190143322,True,True,1,0.0106309000688947,KIF15
M40,KIF18B_3,KIF18B,KIF18B,strict_symbol_concordant_one_to_one,0.1038694045004842,0.1038694045004842,0.1038694045004842,True,True,1,0.0117432645383138,KIF18B
M40,KIF22_3,KIF22,KIF22,strict_symbol_concordant_one_to_one,0.1077163625087104,0.1077163625087104,0.1077163625087104,True,True,1,0.0121781938206721,KIF22
M40,KIF23_3,KIF23,KIF23,strict_symbol_concordant_one_to_one,0.1025598231153888,0.1025598231153888,0.1025598231153888,True,True,1,0.0115952059188042,KIF23
M40,KIF4A_3,KIF4A,KIF4A,strict_symbol_concordant_one_to_one,0.1036849935749224,0.1036849935749224,0.1036849935749224,True,True,1,0.0117224154125,KIF4A
M40,LGR4_3,LGR4,LGR4,strict_symbol_concordant_one_to_one,0.0383649079877684,0.0383649079877684,0.0383649079877684,True,True,1,0.00433745880854,LGR4
M40,LHX2_3,LHX2,LHX2,strict_symbol_concordant_one_to_one,0.0662395958747118,0.0662395958747118,0.0662395958747118,True,True,1,0.0074889145750721,LHX2
M40,LIMS2_3,LIMS2,LIMS2,strict_symbol_concordant_one_to_one,-0.0660354797522659,-0.0660354797522659,0.0660354797522659,True,True,1,-0.0074658376196015,LIMS2
M40,MACROH2A2_3,MACROH2A2,MACROH2A2,strict_symbol_concordant_one_to_one,0.074742023049038,0.074742023049038,0.074742023049038,True,True,1,0.008450181774071,MACROH2A2
M40,MAP1LC3C_3,MAP1LC3C,MAP1LC3C,strict_symbol_concordant_one_to_one,-0.0663473112250084,-0.0663473112250084,0.0663473112250084,True,True,1,-0.0075010926544541,MAP1LC3C
M40,MCM2_3,MCM2,MCM2,strict_symbol_concordant_one_to_one,0.0995103824814667,0.0995103824814667,0.0995103824814667,True,True,1,0.0112504423358199,MCM2
M40,MCM5_3,MCM5,MCM5,strict_symbol_concordant_one_to_one,0.0992996621097692,0.0992996621097692,0.0992996621097692,True,True,1,0.0112266187173024,MCM5
M40,MEX3A_3,MEX3A,MEX3A,strict_symbol_concordant_one_to_one,0.0663309067001227,0.0663309067001227,0.0663309067001227,True,True,1,0.0074992379920896,MEX3A
M40,MIS18A_3,MIS18A,MIS18A,strict_symbol_concordant_one_to_one,0.1027588953244507,0.1027588953244507,0.1027588953244507,True,True,1,0.0116177126196415,MIS18A
M40,MSI1_3,MSI1,MSI1,strict_symbol_concordant_one_to_one,0.0396941646878837,0.0396941646878837,0.0396941646878837,True,True,1,0.0044877418793234,MSI1
M40,MTFR2_3,MTFR2,MTFR2,strict_symbol_concordant_one_to_one,0.1005354254637019,0.1005354254637019,0.1005354254637019,True,True,1,0.0113663316196896,MTFR2
M40,MXRA5_3,MXRA5,MXRA5,strict_symbol_concordant_one_to_one,-0.039513208716628,-0.039513208716628,0.039513208716628,True,True,1,-0.0044672833636473,MXRA5
M40,MYBL2_3,MYBL2,MYBL2,strict_symbol_concordant_one_to_one,0.1041204659402498,0.1041204659402498,0.1041204659402498,True,True,1,0.0117716490362967,MYBL2
M40,MYOF_3,MYOF,MYOF,strict_symbol_concordant_one_to_one,-0.054401665449972,-0.054401665449972,0.054401665449972,True,True,1,-0.0061505421329424,MYOF
M40,NCAPG_3,NCAPG,NCAPG,strict_symbol_concordant_one_to_one,0.1049393112364354,0.1049393112364354,0.1049393112364354,True,True,1,0.0118642260273299,NCAPG
M40,NDUFB9_3,NDUFB9,NDUFB9,strict_symbol_concordant_one_to_one,0.0504737577972878,0.0504737577972878,0.0504737577972878,True,True,1,0.0057064608477038,NDUFB9
M40,NIBAN1_3,NIBAN1,NIBAN1,strict_symbol_concordant_one_to_one,-0.0655626460490474,-0.0655626460490474,0.0655626460490474,True,True,1,-0.0074123799985992,NIBAN1
M40,NMRAL1_3,NMRAL1,NMRAL1,strict_symbol_concordant_one_to_one,0.0933106347422463,0.0933106347422463,0.0933106347422463,True,True,1,0.0105495114108511,NMRAL1
M40,NSMCE2_3,NSMCE2,NSMCE2,strict_symbol_concordant_one_to_one,0.0696088962134618,0.0696088962134618,0.0696088962134618,True,True,1,0.0078698408485715,NSMCE2
M40,ORC1_3,ORC1,ORC1,strict_symbol_concordant_one_to_one,0.1061563924796343,0.1061563924796343,0.1061563924796343,True,True,1,0.0120018267681086,ORC1
M40,ORC6_3,ORC6,ORC6,strict_symbol_concordant_one_to_one,0.1030528819520424,0.1030528819520424,0.1030528819520424,True,True,1,0.011650950152437,ORC6
M40,PLK4_3,PLK4,PLK4,strict_symbol_concordant_one_to_one,0.0940995026305532,0.0940995026305532,0.0940995026305532,True,True,1,0.0106386992168535,PLK4
M40,POLE_3,POLE,POLE,strict_symbol_concordant_one_to_one,0.1028356164526888,0.1028356164526888,0.1028356164526888,True,True,1,0.0116263865550405,POLE
M40,POLE2_3,POLE2,POLE2,strict_symbol_concordant_one_to_one,0.094795966660785,0.094795966660785,0.094795966660785,True,True,1,0.0107174400297788,POLE2
M40,POLQ_3,POLQ,POLQ,strict_symbol_concordant_one_to_one,0.0887894189512986,0.0887894189512986,0.0887894189512986,True,True,1,0.0100383519089436,POLQ
M40,RAB30_3,RAB30,RAB30,strict_symbol_concordant_one_to_one,-0.058543598362329,-0.058543598362329,0.058543598362329,True,True,1,-0.0066188206806405,RAB30
M40,RCOR2_3,RCOR2,RCOR2,strict_symbol_concordant_one_to_one,0.0669032695532991,0.0669032695532991,0.0669032695532991,True,True,1,0.0075639481772406,RCOR2
M40,RECQL4_3,RECQL4,RECQL4,strict_symbol_concordant_one_to_one,0.0913209009568468,0.0913209009568468,0.0913209009568468,True,True,1,0.010324556138265,RECQL4
M40,RELN_3,RELN,RELN,strict_symbol_concordant_one_to_one,-0.0380354862506634,-0.0380354862506634,0.0380354862506634,True,True,1,-0.0043002150540186,RELN
M40,REXO5_3,REXO5,REXO5,strict_symbol_concordant_one_to_one,0.0989621471555763,0.0989621471555763,0.0989621471555763,True,True,1,0.0111884599600458,REXO5
M40,RRM2_3,RRM2,RRM2,strict_symbol_concordant_one_to_one,0.0877466283776931,0.0877466283776931,0.0877466283776931,True,True,1,0.0099204561183323,RRM2
M40,SCML2_3,SCML2,SCML2,strict_symbol_concordant_one_to_one,0.0777627800673374,0.0777627800673374,0.0777627800673374,True,True,1,0.008791702445557,SCML2
M40,SFRP4_3,SFRP4,SFRP4,strict_symbol_concordant_one_to_one,-0.0610878357534643,-0.0610878357534643,0.0610878357534643,True,True,1,-0.0069064670080269,SFRP4
M40,SH3D19_3,SH3D19,SH3D19,strict_symbol_concordant_one_to_one,-0.0624090229162989,-0.0624090229162989,0.0624090229162989,True,True,1,-0.0070558377532661,SH3D19
M40,SIM2_3,SIM2,SIM2,strict_symbol_concordant_one_to_one,0.0534732726760469,0.0534732726760469,0.0534732726760469,True,True,1,0.0060455799259085,SIM2
M40,SIVA1_3,SIVA1,SIVA1,strict_symbol_concordant_one_to_one,0.0650581693104232,0.0650581693104232,0.0650581693104232,True,True,1,0.0073553448800907,SIVA1
M40,SKA3_3,SKA3,SKA3,strict_symbol_concordant_one_to_one,0.0914539437630762,0.0914539437630762,0.0914539437630762,True,True,1,0.0103395976885269,SKA3
M40,SLC13A5_3,SLC13A5,SLC13A5,strict_symbol_concordant_one_to_one,0.0467200407567484,0.0467200407567484,0.0467200407567484,True,True,1,0.0052820732003401,SLC13A5
M40,SMO_3,SMO,SMO,strict_symbol_concordant_one_to_one,0.0566956508584914,0.0566956508584914,0.0566956508584914,True,True,1,0.006409895477932,SMO
M40,SPAG5_3,SPAG5,SPAG5,strict_symbol_concordant_one_to_one,0.1026921847744105,0.1026921847744105,0.1026921847744105,True,True,1,0.0116101704599421,SPAG5
M40,SPC25_3,SPC25,SPC25,strict_symbol_concordant_one_to_one,0.0991948561551329,0.0991948561551329,0.0991948561551329,True,True,1,0.0112147695683022,SPC25
M40,ST6GALNAC3_3,ST6GALNAC3,ST6GALNAC3,strict_symbol_concordant_one_to_one,0.0593138806763532,0.0593138806763532,0.0593138806763532,True,True,1,0.0067059072392501,ST6GALNAC3
M40,ST8SIA5_3,ST8SIA5,ST8SIA5,strict_symbol_concordant_one_to_one,0.0507884733156357,0.0507884733156357,0.0507884733156357,True,True,1,0.0057420419469124,ST8SIA5
M40,STUM_3,STUM,STUM,strict_symbol_concordant_one_to_one,0.0500625003640671,0.0500625003640671,0.0500625003640671,True,True,1,0.0056599649150961,STUM
M40,SULT1C4_3,SULT1C4,SULT1C4,strict_symbol_concordant_one_to_one,-0.047299530529662,-0.047299530529662,0.047299530529662,True,True,1,-0.0053475891406047,SULT1C4
M40,TK1_3,TK1,TK1,strict_symbol_concordant_one_to_one,0.0983356829922825,0.0983356829922825,0.0983356829922825,True,True,1,0.0111176331903275,TK1
M40,TONSL_3,TONSL,TONSL,strict_symbol_concordant_one_to_one,0.0918029174118277,0.0918029174118277,0.0918029174118277,True,True,1,0.0103790519425866,TONSL
M40,TOP2A_3,TOP2A,TOP2A,strict_symbol_concordant_one_to_one,0.104403188867331,0.104403188867331,0.104403188867331,True,True,1,0.0118036131179214,TOP2A
M40,TRIB3_3,TRIB3,TRIB3,strict_symbol_concordant_one_to_one,0.0626032826294081,0.0626032826294081,0.0626032826294081,True,True,1,0.0070778003630562,TRIB3
M40,TRIP13_3,TRIP13,TRIP13,strict_symbol_concordant_one_to_one,0.0921783881781257,0.0921783881781257,0.0921783881781257,True,True,1,0.0104215019070997,TRIP13
M40,TSPAN33_3,TSPAN33,TSPAN33,strict_symbol_concordant_one_to_one,0.061818387852676,0.061818387852676,0.061818387852676,True,True,1,0.006989061749003,TSPAN33
M40,TYMS_3,TYMS,TYMS,strict_symbol_concordant_one_to_one,0.0915970868902233,0.0915970868902233,0.0915970868902233,True,True,1,0.0103557811606188,TYMS
M40,UBE2S_3,UBE2S,UBE2S,strict_symbol_concordant_one_to_one,0.0938256212191065,0.0938256212191065,0.0938256212191065,True,True,1,0.0106077347390824,UBE2S
M40,UBE2T_3,UBE2T,UBE2T,strict_symbol_concordant_one_to_one,0.1023272447107183,0.1023272447107183,0.1023272447107183,True,True,1,0.0115689110753411,UBE2T
M40,UHRF1_3,UHRF1,UHRF1,strict_symbol_concordant_one_to_one,0.0975950046267864,0.0975950046267864,0.0975950046267864,True,True,1,0.0110338935941908,UHRF1
M11,ADAMTS1_3,ADAMTS1,ADAMTS1,strict_symbol_concordant_one_to_one,0.3586103080948711,0.3586103080948711,0.3586103080948711,True,True,1,0.1447397742542075,ADAMTS1
M11,ADAMTS4_3,ADAMTS4,ADAMTS4,strict_symbol_concordant_one_to_one,0.355362764730042,0.355362764730042,0.355362764730042,True,True,1,0.1434290236067895,ADAMTS4
M11,ANGPT2_3,ANGPT2,ANGPT2,strict_symbol_concordant_one_to_one,0.3223309477092098,0.3223309477092098,0.3223309477092098,True,True,1,0.1300969535829219,ANGPT2
M11,DRD1_3,DRD1,DRD1,strict_symbol_concordant_one_to_one,0.2832379650829795,0.2832379650829795,0.2832379650829795,True,True,1,0.1143185184612318,DRD1
M11,IGFBP3_3,IGFBP3,IGFBP3,strict_symbol_concordant_one_to_one,0.4110996652244612,0.4110996652244612,0.4110996652244612,True,True,1,0.1659251599784668,IGFBP3
M11,MCAM_3,MCAM,MCAM,strict_symbol_concordant_one_to_one,0.3739169431489546,0.3739169431489546,0.3739169431489546,True,True,1,0.150917730805678,MCAM
M11,STC1_3,STC1,STC1,strict_symbol_concordant_one_to_one,0.3730624327290713,0.3730624327290713,0.3730624327290713,True,True,1,0.1505728393107044,STC1
M24,CHST2_3,CHST2,CHST2,strict_symbol_concordant_one_to_one,0.3259893162878125,0.3259893162878125,0.3259893162878125,True,True,1,0.1236661251094051,CHST2
M24,GABRA2_3,GABRA2,GABRA2,strict_symbol_concordant_one_to_one,0.3852805725917257,0.3852805725917257,0.3852805725917257,True,True,1,0.1461586411325373,GABRA2
M24,HHIP_3,HHIP,HHIP,strict_symbol_concordant_one_to_one,0.3979603365268194,0.3979603365268194,0.3979603365268194,True,True,1,0.1509687904067871,HHIP
M24,NETO1_3,NETO1,NETO1,strict_symbol_concordant_one_to_one,0.4228145410292093,0.4228145410292093,0.4228145410292093,True,True,1,0.1603973913145961,NETO1
M24,NR2F1_3,NR2F1,NR2F1,strict_symbol_concordant_one_to_one,0.340405330369038,0.340405330369038,0.340405330369038,True,True,1,0.1291349319440861,NR2F1
M24,OSR2_3,OSR2,OSR2,strict_symbol_concordant_one_to_one,0.3626675654866067,0.3626675654866067,0.3626675654866067,True,True,1,0.1375802527435984,OSR2
M24,RYR2_3,RYR2,RYR2,strict_symbol_concordant_one_to_one,0.4009260885695502,0.4009260885695502,0.4009260885695502,True,True,1,0.1520938673489898,RYR2
